,distances,rewards,steps
0,-0.137647747993,-1.95599884829e-06,1.0
1,-0.145775914192,-2.32337110758e-06,2.0
2,-0.156480312347,-2.87369304168e-06,3.0
3,-0.162806987762,-3.2365355876e-06,4.0
4,-0.16463470459,-3.34676662635e-06,5.0
5,-0.163884758949,-3.30123897193e-06,6.0
6,-0.163884758949,-3.30123897193e-06,7.0
7,-0.160115003586,-3.07862896898e-06,8.0
8,-0.153480648994,-2.71157826581e-06,9.0
9,-0.145758390427,-2.32253332892e-06,10.0
10,-0.126453876495,-1.51655339451e-06,11.0
11,-0.115406990051,-1.15280965786e-06,12.0
12,-0.0911060571671,-5.67156637599e-07,13.0
13,-0.0783320665359,-3.60479038339e-07,14.0
14,-0.0507650375366,-9.81195162394e-08,15.0
15,-0.0365434885025,-3.66008586349e-08,16.0
16,-0.00774121284485,-3.47927125523e-10,17.0
17,0.00742411613464,3.06899042908e-10,18.0
18,0.00742411613464,3.06899042908e-10,19.0
19,0.00742411613464,3.06899042908e-10,20.0
20,0.0230678319931,9.2062253749e-09,21.0
21,0.0559912919998,1.31650565905e-07,22.0
22,0.0897898674011,5.42929267958e-07,23.0
23,0.124389886856,1.4434989814e-06,24.0
24,0.141840338707,2.14023046835e-06,25.0
25,0.176923513412,4.15353552083e-06,26.0
26,0.212160110474,7.16229924268e-06,27.0
27,0.229341030121,9.04704061539e-06,28.0
28,0.261058449745,1.33436464804e-05,29.0
29,0.290114164352,1.83133612551e-05,30.0
30,0.317287445068,2.39563101017e-05,31.0
31,0.329550623894,2.68427914911e-05,32.0
32,0.340439081192,2.95923525676e-05,33.0
33,0.349719762802,3.20790714505e-05,34.0
34,0.35725736618,3.41983253582e-05,35.0
35,0.363291621208,3.59606396561e-05,36.0
36,0.369169473648,3.77345009277e-05,37.0
37,0.370424032211,3.81205122653e-05,38.0
38,0.374754548073,3.94731695482e-05,39.0
39,0.367068648338,3.70939550378e-05,40.0
40,0.360702753067,3.51973230828e-05,41.0
41,0.357442617416,3.42515522609e-05,42.0
42,0.348132133484,3.16441619326e-05,43.0
43,0.342177391052,3.00479740443e-05,44.0
44,0.336015105247,2.8453629147e-05,45.0
45,0.336015105247,2.8453629147e-05,46.0
46,0.32829785347,2.65378290951e-05,47.0
47,0.319073677063,2.43631924126e-05,48.0
48,0.303786873817,2.1026562456e-05,49.0
49,0.285774350166,1.7503745936e-05,50.0
50,0.264638781548,1.39002217395e-05,51.0
51,0.253224730492,1.21781022494e-05,52.0
52,0.233157992363,9.50631464571e-06,53.0
53,0.209550261497,6.90122019895e-06,54.0
54,0.185769677162,4.80823563166e-06,55.0
55,0.162436366081,3.21448244945e-06,56.0
56,0.143679976463,2.22459013977e-06,57.0
57,0.135231137276,1.85477555985e-06,58.0
58,0.126934051514,1.53389520551e-06,59.0
59,0.120570659637,1.31457743778e-06,60.0
60,0.113122940063,1.08570869295e-06,61.0
61,0.113122940063,1.08570869295e-06,62.0
62,0.109730482101,9.90930338903e-07,63.0
63,0.110436916351,1.01019235695e-06,64.0
64,0.116111397743,1.17404791798e-06,65.0
65,0.120577573776,1.31480360455e-06,66.0
66,0.133218050003,1.77317043049e-06,67.0
67,0.147460699081,2.40486182743e-06,68.0
68,0.156361579895,2.86715659393e-06,69.0
69,0.176172494888,4.10086599036e-06,70.0
70,0.186507701874,4.86576999277e-06,71.0
71,0.197427272797,5.77142029655e-06,72.0
72,0.197427272797,5.77142029655e-06,73.0
73,0.207530856133,6.70361858683e-06,74.0
74,0.230583071709,9.19482619463e-06,75.0
75,0.244536757469,1.09671481711e-05,76.0
76,0.27129137516,1.49750825231e-05,77.0
77,0.298797130585,2.00073942921e-05,78.0
78,0.315170168877,2.34799180426e-05,79.0
79,0.347150206566,3.13771538682e-05,80.0
80,0.381363034248,4.15984401989e-05,81.0
81,0.399520874023,4.78277211715e-05,82.0
82,0.428126513958,5.88542239141e-05,83.0
83,0.457863390446,7.19894777547e-05,84.0
84,0.474154412746,7.99504023176e-05,85.0
85,0.489364147186,8.78936919713e-05,86.0
86,0.489364147186,8.78936919713e-05,87.0
87,0.508746981621,9.87567524817e-05,88.0
88,0.508746981621,9.87567524817e-05,89.0
89,0.52699816227,0.000109771238874,90.0
90,0.540606975555,0.000118496684459,91.0
91,0.543169915676,0.000120190014328,92.0
92,0.547390639782,0.000123013666718,93.0
93,0.548790752888,0.000123960014428,94.0
94,0.543271422386,0.000120257409665,95.0
95,0.537752211094,0.000116629356035,96.0
96,0.53492385149,0.000114798748113,97.0
97,0.529878139496,0.000111580748822,98.0
98,0.525962471962,0.000109125321675,99.0
99,0.525962471962,0.000109125321675,100.0
100,0.518886864185,0.000104780216849,101.0
101,0.513119637966,0.000101325130531,102.0
102,0.500682234764,9.41342809178e-05,103.0
103,0.487779200077,8.70424476244e-05,104.0
104,0.47067719698,7.82043190267e-05,105.0
105,0.46166574955,7.3797938664e-05,106.0
106,0.444130301476,6.57041009644e-05,107.0
107,0.429918766022,5.95964610183e-05,108.0
108,0.421339035034,5.60991592048e-05,109.0
109,0.39995187521,4.79826771598e-05,110.0
110,0.377073526382,4.02104923563e-05,111.0
111,0.36895686388,3.76693430161e-05,112.0
112,0.362151563168,3.56231529612e-05,113.0
113,0.354143500328,3.33118759e-05,114.0
114,0.34896671772,3.18722915361e-05,115.0
115,0.335783720016,2.83948887796e-05,116.0
116,0.331002473831,2.71991280842e-05,117.0
117,0.328956484795,2.66978703606e-05,118.0
118,0.329988360405,2.69498981088e-05,119.0
119,0.339026689529,2.9225565965e-05,120.0
120,0.345982313156,3.10615380976e-05,121.0
121,0.365342020988,3.65729627774e-05,122.0
122,0.377103328705,4.02200273198e-05,123.0
123,0.400048851967,4.8017588856e-05,124.0
124,0.400048851967,4.8017588856e-05,125.0
125,0.400048851967,4.8017588856e-05,126.0
126,0.414256751537,5.3317533338e-05,127.0
127,0.444329380989,6.57924953241e-05,128.0
128,0.458687663078,7.23789772027e-05,129.0
129,0.48090416193,8.34136010084e-05,130.0
130,0.492917656898,8.98223451017e-05,131.0
131,0.545283675194,0.00012159864935,132.0
132,0.608744263649,0.000169186578908,133.0
133,0.634118378162,0.00019123715932,134.0
134,0.688286185265,0.000244550424977,135.0
135,0.717693507671,0.000277254316394,136.0
136,0.771922945976,0.000344971419641,137.0
137,0.798035800457,0.000381178491518,138.0
138,0.825618863106,0.000422085160684,139.0
139,0.825618863106,0.000422085160684,140.0
140,0.825618863106,0.000422085160684,141.0
141,0.852498590946,0.000464667473261,142.0
142,0.907060027122,0.000559718097421,143.0
143,0.961767613888,0.000667224077131,144.0
144,0.988190054893,0.000723740206426,145.0
145,1.03794384003,0.000838654015607,146.0
146,1.06211405993,0.000898617221143,147.0
147,1.10835599899,0.00102117245607,148.0
148,1.15013933182,0.00114107089947,149.0
149,1.16947478056,0.00119959278707,150.0
150,1.16947478056,0.00119959278707,151.0
151,1.16947478056,0.00119959278707,152.0
152,1.1885625124,0.00125929462154,153.0
153,1.22271716595,0.0013710057984,154.0
154,1.24103748798,0.00143356029737,155.0
155,1.27559411526,0.00155667798838,156.0
156,1.29189056158,0.00161710581718,157.0
157,1.3286113143,0.00175895651506,158.0
158,1.34624832869,0.00182993976614,159.0
159,1.37483373284,0.00194899983188,160.0
160,1.38897448778,0.00200975940595,161.0
161,1.41572627425,0.00212813483093,162.0
162,1.42433562875,0.00216719643377,163.0
163,1.4399343133,0.0022391815461,164.0
164,1.4399343133,0.0022391815461,165.0
165,1.44154176116,0.00224668894519,166.0
166,1.43533656001,0.00221780064078,167.0
167,1.43533656001,0.00221780064078,168.0
168,1.41095969081,0.00210671158548,169.0
169,1.39672669768,0.00204359846118,170.0
170,1.38509967923,0.0019929864659,171.0
171,1.37225207686,0.00193804096944,172.0
172,1.35846805573,0.00188022383938,173.0
173,1.34301102161,0.00181677018364,174.0
174,1.32818451524,0.00175726193401,175.0
175,1.30348026752,0.00166101917724,176.0
176,1.29307085276,0.00162154210635,177.0
177,1.29307085276,0.00162154210635,178.0
178,1.29307085276,0.00162154210635,179.0
179,1.30606514215,0.00167092046928,180.0
180,1.30326032639,0.00166017850903,181.0
181,1.30220252275,0.00165613929027,182.0
182,1.29964512587,0.00164640095943,183.0
183,1.30569750071,0.00166950983507,184.0
184,1.31335490942,0.00169905551379,185.0
185,1.32697722316,0.00175247434489,186.0
186,1.34274989367,0.00181571066017,187.0
187,1.35505053401,0.00186606917287,188.0
188,1.38242760301,0.00198147434541,189.0
189,1.39584001899,0.00203970894189,190.0
190,1.39584001899,0.00203970894189,191.0
191,1.39584001899,0.00203970894189,192.0
192,1.39584001899,0.00203970894189,193.0
193,1.41380438209,0.00211947956497,194.0
194,1.44225788116,0.0022500388966,195.0
195,1.46350631118,0.00235095903788,196.0
196,1.49064016342,0.00248416088441,197.0
197,1.53443014622,0.00270958406927,198.0
198,1.55498445034,0.0028199370583,199.0
199,1.57478973269,0.00292906485067,200.0
200,1.57603985071,0.00293604594317,201.0
201,1.59710359573,0.00305534689417,202.0
202,1.62065806985,0.00319253341535,203.0
203,1.62065806985,0.00319253341535,204.0
204,1.62065806985,0.00319253341535,205.0
205,1.62476652861,0.00321687476964,206.0
206,1.64642319083,0.00334723102013,207.0
207,1.68865048885,0.00361144141093,208.0
208,1.70649644732,0.003727154784,209.0
209,1.70861643553,0.00374106283113,210.0
210,1.70861643553,0.00374106283113,211.0
211,1.74929389358,0.00401466769834,212.0
212,1.76584535837,0.00412970726563,213.0
213,1.78020754457,0.00423129373697,214.0
214,1.79559394717,0.0043419584346,215.0
215,1.79537221789,0.0043403501304,216.0
216,1.79537221789,0.0043403501304,217.0
217,1.81261071563,0.00446657769314,218.0
218,1.82837760448,0.00458415129398,219.0
219,1.8265376091,0.00457032537809,220.0
220,1.84219184518,0.00468884449706,221.0
221,1.8561489284,0.00479622689745,222.0
222,1.86400291324,0.0048573681826,223.0
223,1.86926630139,0.00489863175568,224.0
224,1.86577479541,0.00487123329189,225.0
225,1.87395821512,0.00493561155288,226.0
226,1.87956596911,0.00498005320954,227.0
227,1.88085067272,0.00499027195123,228.0
228,1.87974971533,0.00498151390114,229.0
229,1.87974971533,0.00498151390114,230.0
230,1.87974971533,0.00498151390114,231.0
231,1.87618081272,0.00495319395286,232.0
232,1.86605148017,0.00487340074945,233.0
233,1.85846182704,0.00481417860674,234.0
234,1.83811207116,0.00465776126429,235.0
235,1.83278144896,0.00461735540846,236.0
236,1.81572760642,0.00448965896682,237.0
237,1.8006079495,0.00437843344888,238.0
238,1.78390341997,0.00425770215817,239.0
239,1.76656505466,0.00413475869291,240.0
240,1.72224524617,0.00383130077428,241.0
241,1.70825463533,0.0037386868198,242.0
242,1.66767624021,0.00347853587976,243.0
243,1.66767624021,0.00347853587976,244.0
244,1.66767624021,0.00347853587976,245.0
245,1.63325658441,0.00326756711399,246.0
246,1.60250997543,0.00308648015027,247.0
247,1.57417488098,0.00292563536904,248.0
248,1.51306059957,0.00259794666121,249.0
249,1.47086971998,0.00238662335263,250.0
250,1.44285011292,0.00225281182317,251.0
251,1.41826069355,0.00213958460209,252.0
252,1.36713129282,0.00191642547753,253.0
253,1.34290081263,0.00181632296176,254.0
254,1.32086825371,0.0017283821413,255.0
255,1.2896733284,0.00160879392774,256.0
256,1.2896733284,0.00160879392774,257.0
257,1.2896733284,0.00160879392774,258.0
258,1.26770937443,0.00152798949672,259.0
259,1.23421007395,0.00141003055611,260.0
260,1.2316788435,0.00140137287903,261.0
261,1.23110699654,0.00139942188631,262.0
262,1.2290327549,0.00139236031198,263.0
263,1.22625845671,0.00138295264645,264.0
264,1.19985818863,0.00129554058545,265.0
265,1.20571798086,0.00131461467553,266.0
266,1.2107399106,0.00133110967279,267.0
267,1.2054297328,0.00131367205573,268.0
268,1.2014195323,0.00130060472749,269.0
269,1.19799637794,0.00128951909766,270.0
270,1.17716860771,0.00122342479863,271.0
271,1.17716860771,0.00122342479863,272.0
272,1.18789327145,0.00125716861536,273.0
273,1.18786680698,0.0012570845938,274.0
274,1.16043269634,0.00117198252017,275.0
275,1.16297399998,0.00117969918666,276.0
276,1.16189163923,0.00117640847138,277.0
277,1.15550720692,0.00115712223499,278.0
278,1.14839845896,0.00113589729812,279.0
279,1.11860841513,0.00104977326883,280.0
280,1.09999483824,0.000998235947168,281.0
281,1.09999483824,0.000998235947168,282.0
282,1.09999483824,0.000998235947168,283.0
283,1.10453104973,0.00101063666542,284.0
284,1.08965998888,0.000970363107272,285.0
285,1.07296037674,0.00092642937287,286.0
286,1.07524126768,0.000932350130725,287.0
287,1.0723682642,0.000924896470629,288.0
288,1.04926007986,0.000866384578726,289.0
289,1.03483104706,0.000831131252837,290.0
290,0.997578203678,0.000744564144092,291.0
291,0.987244606018,0.000721664882233,292.0
292,0.958997786045,0.000661475977963,293.0
293,0.919571518898,0.000583200380574,294.0
294,0.886752009392,0.000522959199499,295.0
295,0.848615050316,0.000458346007516,296.0
296,0.848615050316,0.000458346007516,297.0
297,0.832488536835,0.000432709120949,298.0
298,0.795779466629,0.000377954438784,299.0
299,0.771822094917,0.000344836226661,300.0
300,0.713175594807,0.00027205122287,301.0
301,0.669302046299,0.000224868033421,302.0
302,0.616911172867,0.0001760877608,303.0
303,0.589211702347,0.000153417660129,304.0
304,0.52508097887,0.000108577571049,305.0
305,0.48366355896,8.48577212405e-05,306.0
306,0.460254192352,7.31230878665e-05,307.0
307,0.437135577202,6.26483626711e-05,308.0
308,0.437135577202,6.26483626711e-05,309.0
309,0.437135577202,6.26483626711e-05,310.0
310,0.409410476685,5.14680979939e-05,311.0
311,0.347569942474,3.1491104961e-05,312.0
312,0.311154305935,2.25937703188e-05,313.0
313,0.237617254257,1.00622518435e-05,314.0
314,0.200568437576,6.0513049242e-06,315.0
315,0.129182457924,1.61685805244e-06,316.0
316,0.103296518326,8.26643612302e-07,317.0
317,0.0530430078506,1.11929791001e-07,318.0
318,0.000603318214417,1.64702645317e-13,319.0
319,-0.0507041215897,-9.77667218242e-08,320.0
320,-0.0707271099091,-2.65349943548e-07,321.0
321,-0.0893597602844,-5.35164440501e-07,322.0
322,-0.0893597602844,-5.35164440501e-07,323.0
323,-0.107342362404,-9.27629840004e-07,324.0
324,-0.129338979721,-1.6227422945e-06,325.0
325,-0.152561783791,-2.6631678371e-06,326.0
326,-0.161798000336,-3.17673298865e-06,327.0
327,-0.181212663651,-4.4630000916e-06,328.0
328,-0.22916662693,-9.02641674556e-06,329.0
329,-0.27769112587,-1.6060063839e-05,330.0
330,-0.290647983551,-1.8414638865e-05,331.0
331,-0.306045889854,-2.14991315704e-05,332.0
332,-0.324596166611,-2.5650239425e-05,333.0
333,-0.35023355484,-3.22206665188e-05,334.0
334,-0.35023355484,-3.22206665188e-05,335.0
335,-0.35023355484,-3.22206665188e-05,336.0
336,-0.41082662344,-5.20040304242e-05,337.0
337,-0.438703835011,-6.33250521406e-05,338.0
338,-0.485611140728,-8.58869515453e-05,339.0
339,-0.513063371181,-0.000101291801379,340.0
340,-0.567098915577,-0.00013678476034,341.0
341,-0.586317658424,-0.000151168110992,342.0
342,-0.636429548264,-0.000193335794843,343.0
343,-0.662376046181,-0.000217959156632,344.0
344,-0.724665999413,-0.000285413767816,345.0
345,-0.724665999413,-0.000285413767816,346.0
346,-0.763409495354,-0.000333682888053,347.0
347,-0.788287520409,-0.000367379752252,348.0
348,-0.788287520409,-0.000367379752252,349.0
349,-0.816651344299,-0.000408480479526,350.0
350,-0.845410346985,-0.000453172909456,351.0
351,-0.875337123871,-0.000503022378575,352.0
352,-0.90590596199,-0.000557584403013,353.0
353,-0.9684202075,-0.000681165733789,354.0
354,-0.999835908413,-0.000749630854509,355.0
355,-1.04013448954,-0.000843975336062,356.0
356,-1.07053500414,-0.000920161123249,357.0
357,-1.12920802832,-0.00107989898989,358.0
358,-1.16146659851,-0.0011751178899,359.0
359,-1.19450753927,-0.00127828575421,360.0
360,-1.19450753927,-0.00127828575421,361.0
361,-1.19450753927,-0.00127828575421,362.0
362,-1.22731268406,-0.00138652253076,363.0
363,-1.26062351465,-0.00150251035904,364.0
364,-1.33038753271,-0.00176602058934,365.0
365,-1.36286300421,-0.0018985317781,366.0
366,-1.39143639803,-0.00202046505043,367.0
367,-1.423566401,-0.00216368707664,368.0
368,-1.49366602302,-0.00249931945345,369.0
369,-1.53118655086,-0.00269243719098,370.0
370,-1.56441664696,-0.00287156432546,371.0
371,-1.59421011806,-0.00303877081627,372.0
372,-1.6245508194,-0.00321559369194,373.0
373,-1.65542784333,-0.0034024521785,374.0
374,-1.65542784333,-0.0034024521785,375.0
375,-1.65542784333,-0.0034024521785,376.0
376,-1.71469858289,-0.00378115630183,377.0
377,-1.7428919673,-0.00397075113157,378.0
378,-1.77018362284,-0.00416021924625,379.0
379,-1.79705655575,-0.00435257736093,380.0
380,-1.79705655575,-0.00435257736093,381.0
381,-1.82747638226,-0.00457737593805,382.0
382,-1.85714180768,-0.00480392771598,383.0
383,-1.88440215588,-0.00501859374144,384.0
384,-1.88440215588,-0.00501859374144,385.0
385,-1.88440215588,-0.00501859374144,386.0
386,-1.88440215588,-0.00501859374144,387.0
387,-1.88440215588,-0.00501859374144,388.0
388,-1.91005112231,-0.00522632288464,389.0
389,-1.93320597708,-0.00541870678226,390.0
390,-1.93320597708,-0.00541870678226,391.0
391,-1.9615496397,-0.00566055705862,392.0
392,-1.98990260065,-0.00590958144232,393.0
393,-2.01855051517,-0.00616850797156,394.0
394,-2.01855051517,-0.00616850797156,395.0
395,-2.04256857932,-0.00639132944498,396.0
396,-2.06771055609,-0.00663025906756,397.0
397,-2.06771055609,-0.00663025906756,398.0
398,-2.09554561973,-0.00690164509655,399.0
399,-2.09554561973,-0.00690164509655,400.0
400,-2.09554561973,-0.00690164509655,401.0
401,-2.09554561973,-0.00690164509655,402.0
402,-2.12232581526,-0.00716964138659,403.0
403,-2.12232581526,-0.00716964138659,404.0
404,-2.15369375795,-0.0074922646812,405.0
405,-2.15369375795,-0.0074922646812,406.0
406,-2.15369375795,-0.0074922646812,407.0
407,-2.18919118494,-0.00786886936777,408.0
408,-2.18919118494,-0.00786886936777,409.0
409,-2.22295433655,-0.00823858995883,410.0
410,-2.22295433655,-0.00823858995883,411.0
411,-2.22295433655,-0.00823858995883,412.0
412,-2.22295433655,-0.00823858995883,413.0
413,-2.24844647571,-0.00852528535265,414.0
414,-2.24844647571,-0.00852528535265,415.0
415,-2.24844647571,-0.00852528535265,416.0
416,-2.27910737693,-0.00887882761049,417.0
417,-2.27910737693,-0.00887882761049,418.0
418,-2.30969963368,-0.00924118745331,419.0
419,0.150538444519,-2.5586067197e-06,1.0
420,0.15062224865,-2.56288219635e-06,2.0
421,0.103934645653,-8.42058535855e-07,3.0
422,0.0779943466187,-3.55836616472e-07,4.0
423,0.0411947965622,-5.2431025332e-08,5.0
424,0.0318324565887,-2.41919975504e-08,6.0
425,-0.0172753334045,3.86670087526e-09,7.0
426,-0.0448863506317,6.78272417279e-08,8.0
427,-0.103185534477,8.23981986685e-07,9.0
428,-0.137809514999,1.96290316937e-06,10.0
429,-0.177654743195,4.20524869724e-06,11.0
430,-0.214643120766,7.41672515679e-06,12.0
431,-0.238398790359,1.01618646427e-05,13.0
432,-0.238398790359,1.01618646427e-05,14.0
433,-0.300671935081,2.03863718418e-05,15.0
434,-0.300671935081,2.03863718418e-05,16.0
435,-0.331027984619,2.72054173847e-05,17.0
436,-0.361747384071,3.55040144111e-05,18.0
437,-0.395466327667,4.63863068371e-05,19.0
438,-0.463941335678,7.48945936566e-05,20.0
439,-0.497219383717,9.21945855214e-05,21.0
440,-0.536030828953,0.000115512921475,22.0
441,-0.554607331753,0.000127943457564,23.0
442,-0.585044324398,0.0001501853514,24.0
443,-0.608586490154,0.00016905506437,25.0
444,-0.608586490154,0.00016905506437,26.0
445,-0.608586490154,0.00016905506437,27.0
446,-0.631666004658,0.00018902697165,28.0
447,-0.660924375057,0.000216529249473,29.0
448,-0.708079695702,0.000266261078437,30.0
449,-0.733054101467,0.000295440035855,31.0
450,-0.73856306076,0.00030215098282,32.0
451,-0.750150263309,0.000316596465106,33.0
452,-0.778679728508,0.000354109737799,34.0
453,-0.806187093258,0.000392978496145,35.0
454,-0.801410317421,0.000386034439381,36.0
455,-0.799105763435,0.000382713738197,37.0
456,-0.824340999126,0.000420128326615,38.0
457,-0.83211928606,0.000432133591154,39.0
458,-0.83211928606,0.000432133591154,40.0
459,-0.838546216488,0.000442223965481,41.0
460,-0.832964718342,0.000433452071585,42.0
461,-0.845512986183,0.000453337985333,43.0
462,-0.867345511913,0.000489370369544,44.0
463,-0.895924210548,0.000539355462365,45.0
464,-0.907248437405,0.00056006695598,46.0
465,-0.918553411961,0.000581265447185,47.0
466,-0.925110936165,0.000593803438816,48.0
467,-0.935684621334,0.000614397921975,49.0
468,-0.949149310589,0.000641305365203,50.0
469,-0.976557970047,0.000698482210782,51.0
470,-0.976557970047,0.000698482210782,52.0
471,-0.981056690216,0.000708179864863,53.0
472,-0.969580590725,0.000683617233935,54.0
473,-0.99258595705,0.000733441775786,55.0
474,-1.00563305616,0.000762745905901,56.0
475,-1.02614635229,0.000810380869923,57.0
476,-1.04331946373,0.00085175205845,58.0
477,-1.05446404219,0.000879339510495,59.0
478,-1.06881791353,0.000915740528536,60.0
479,-1.12289613485,0.00106189120597,61.0
480,-1.1368534565,0.00110198256417,62.0
481,-1.14307254553,0.00112016666711,63.0
482,-1.14314287901,0.00112037345207,64.0
483,-1.15326571465,0.00115040141367,65.0
484,-1.15326571465,0.00115040141367,66.0
485,-1.17254042625,0.00120905132821,67.0
486,-1.17797404528,0.00122593777764,68.0
487,-1.20585125685,0.00131505066289,69.0
488,-1.24454778433,0.00144575928894,70.0
489,-1.29897409678,0.00164385208067,71.0
490,-1.32890921831,0.00176013997113,72.0
491,-1.3818860054,0.00197914639411,73.0
492,-1.39018988609,0.00201503984034,74.0
493,-1.40095037222,0.00206219398723,75.0
494,-1.41908532381,0.00214331887806,76.0
495,-1.41908532381,0.00214331887806,77.0
496,-1.41908532381,0.00214331887806,78.0
497,-1.44713580608,0.0022729460693,79.0
498,-1.48385819793,0.00245040835509,80.0
499,-1.52166292071,0.00264250998783,81.0
500,-1.57619145513,0.00293689330819,82.0
501,-1.59749811888,0.00305761168686,83.0
502,-1.62174358964,0.00319895280762,84.0
503,-1.68516817689,0.00358914505805,85.0
504,-1.71868512034,0.00380759032423,86.0
505,-1.73384672403,0.00390924932693,87.0
506,-1.78734436631,0.00428238757868,88.0
507,-1.80232661963,0.00439098298981,89.0
508,-1.82184717059,0.00453520675473,90.0
509,-1.82184717059,0.00453520675473,91.0
510,-1.82184717059,0.00453520675473,92.0
511,-1.84565228224,0.00471531722655,93.0
512,-1.86691239476,0.00488014898411,94.0
513,-1.90497070551,0.00518473027394,95.0
514,-1.9244568944,0.00534546914337,96.0
515,-1.94443440437,0.00551367487818,97.0
516,-1.97733359039,0.00579830552713,98.0
517,-2.00027830899,0.00600250512946,99.0
518,-2.01718488336,0.00615599669746,100.0
519,-2.02949346602,0.00626937482609,101.0
520,-2.03832574189,0.00635158377963,102.0
521,-2.03832574189,0.00635158377963,103.0
522,-2.03832574189,0.00635158377963,104.0
523,-2.0573041141,0.00653065508343,105.0
524,-2.09655730426,0.00691164582238,106.0
525,-2.09325625002,0.00687904979517,107.0
526,-2.07633045316,0.00671352614504,108.0
527,-2.07633045316,0.00671352614504,109.0
528,-2.07550443709,0.00670551690746,110.0
529,-2.07592520118,0.00670959593425,111.0
530,-2.07764883339,0.00672632266501,112.0
531,-2.07801127434,0.00672984345255,113.0
532,-2.07801127434,0.00672984345255,114.0
533,-2.08200399578,0.0067687104974,115.0
534,-2.07597000897,0.0067100304133,116.0
535,-2.07597000897,0.0067100304133,117.0
536,-2.07881455123,0.00673765094304,118.0
537,-2.07881455123,0.00673765094304,119.0
538,-2.09040313959,0.00685095966092,120.0
539,-2.08613722026,0.00680910260472,121.0
540,-2.09363034368,0.00688273859646,122.0
541,-2.10300579667,0.00697561772733,123.0
542,-2.10630200803,0.00700846951724,124.0
543,-2.10207161307,0.00696632586511,125.0
544,-2.08084984124,0.00675746007504,126.0
545,-2.07349330187,0.00668604312883,127.0
546,-2.06654065847,0.00661901135732,128.0
547,-2.06654065847,0.00661901135732,129.0
548,-2.06654065847,0.00661901135732,130.0
549,-2.05500330031,0.0065087686402,131.0
550,-2.03501699865,0.00632070304684,132.0
551,-2.03501699865,0.00632070304684,133.0
552,-2.00929833949,0.00608407472435,134.0
553,-1.98037010431,0.00582505926341,135.0
554,-1.93882930279,0.00546613040011,136.0
555,-1.91567133367,0.00527259319453,137.0
556,-1.87362147868,0.0049329513522,138.0
557,-1.85126870871,0.00475849530156,139.0
558,-1.79944521189,0.00436995684108,140.0
559,-1.78592383862,0.00427218515193,141.0
560,-1.76514846087,0.00412481978153,142.0
561,-1.75505563617,0.00405446848024,143.0
562,-1.75505563617,0.00405446848024,144.0
563,-1.74578633904,0.00399056634644,145.0
564,-1.71865063906,0.00380736115838,146.0
565,-1.71007877588,0.00375067655813,147.0
566,-1.70165908337,0.00369554872155,148.0
567,-1.68424248695,0.00358323358149,149.0
568,-1.66013380885,0.00343155169513,150.0
569,-1.64843904972,0.00335954099684,151.0
570,-1.64354202151,0.00332968922515,152.0
571,-1.61246275902,0.00314434609704,153.0
572,-1.59241124988,0.00302849579238,154.0
573,-1.55879729986,0.00284073157099,155.0
574,-1.55879729986,0.00284073157099,156.0
575,-1.55879729986,0.00284073157099,157.0
576,-1.54092937708,0.0027441602425,158.0
577,-1.53717139363,0.0027241319801,159.0
578,-1.4986153245,0.00252424654925,160.0
579,-1.47697302699,0.00241645635676,161.0
580,-1.45285251737,0.00229998950386,162.0
581,-1.40398719907,0.00207563367336,163.0
582,-1.37531402707,0.00195104317808,164.0
583,-1.31089970469,0.00168954459871,165.0
584,-1.29547351599,0.00163059790548,166.0
585,-1.26910448074,0.00153303967928,167.0
586,-1.22318899632,0.0013725935699,168.0
587,-1.19012176991,0.00126425727602,169.0
588,-1.19012176991,0.00126425727602,170.0
589,-1.16203713417,0.00117685046503,171.0
590,-1.15362429619,0.00115147482022,172.0
591,-1.14746940136,0.00113314269543,173.0
592,-1.12492191792,0.00106764875825,174.0
593,-1.09970766306,0.000997454324176,175.0
594,-1.08935344219,0.000969544380537,176.0
595,-1.0158470273,0.000786223834774,177.0
596,-0.974441587925,0.000693950824106,178.0
597,-0.886349618435,0.000522247596118,179.0
598,-0.804622113705,0.000390694372878,180.0
599,-0.764063060284,0.000334540632915,181.0
600,-0.764063060284,0.000334540632915,182.0
601,-0.764063060284,0.000334540632915,183.0
602,-0.696913719177,0.000253862355424,184.0
603,-0.662525951862,0.00021810717245,185.0
604,-0.586909234524,0.000151626144449,186.0
605,-0.52600890398,0.000109154225009,187.0
606,-0.499713599682,9.35889920817e-05,188.0
607,-0.451947331429,6.92348479214e-05,189.0
608,-0.399343907833,4.77641940193e-05,190.0
609,-0.367997944355,3.73763976402e-05,191.0
610,-0.293250083923,1.89136652657e-05,192.0
611,-0.255362272263,1.24891092815e-05,193.0
612,-0.182485342026,4.55769460213e-06,194.0
613,-0.145294904709,2.30044797869e-06,195.0
614,-0.145294904709,2.30044797869e-06,196.0
615,-0.108514547348,9.58352219205e-07,197.0
616,-0.108514547348,9.58352219205e-07,198.0
617,-0.0411086082458,5.21026226567e-08,199.0
618,-0.0110313892365,1.0068201286e-09,200.0
619,0.0179374217987,-4.32853890673e-09,201.0
620,0.0484011173248,-8.5040817287e-08,202.0
621,0.104757905006,-8.62227117033e-07,203.0
622,0.15606534481,-2.8508915194e-06,204.0
623,0.181310296059,-4.47021760457e-06,205.0
624,0.229103207588,-9.01892493472e-06,206.0
